Song-Name,Singer/Artists,Genre,Album/Movie,emotion,videoId,channelTitle
Sunn Le Zara,Arnab Dutta,BollywoodSad,1921,sadness,QlCyFYY1_jA,https://i.ytimg.com/vi/QlCyFYY1_jA/hqdefault.jpg
Naam Hai Mera,Neeti Mohan,BollywoodRomanticSad,Hate Story 4,sadness,w5YunG1wilA,https://i.ytimg.com/vi/w5YunG1wilA/hqdefault.jpg
Jiyo Re Baahubali,"Daler Mehndi, Ramya Behara, Sanjeev Chimmalgi",BollywoodDance,Baahubali 2,joy,k-atPa3QUis,https://i.ytimg.com/vi/k-atPa3QUis/hqdefault.jpg
Soniye Dil Nayi,"Ankit Tiwari, Shruti Pathak",BollywoodRomanticSad,Baaghi 2,sadness,abVctvYZ5OM,https://i.ytimg.com/vi/abVctvYZ5OM/hqdefault.jpg
Mundiyan,"Navraj Hans, Palak Muchhal",BollywoodDance,Baaghi 2,joy,G5wC5ze8ySQ,https://i.ytimg.com/vi/G5wC5ze8ySQ/hqdefault.jpg
Chitthi Aai Hai,Pankaj Udhas,BollywoodSad,Naam,sadness,v0_IRIFYC0k,https://i.ytimg.com/vi/v0_IRIFYC0k/hqdefault.jpg
Hawayein,Arijit Singh,BollywoodRomantic,Jab Harry Met Sejal,love,cYOB941gyXI,https://i.ytimg.com/vi/cYOB941gyXI/hqdefault.jpg
Channa Mereya,Arijit Singh,BollywoodSad,Ae Dil Hai Mushkil,sadness,284Ov7ysmfA,https://i.ytimg.com/vi/284Ov7ysmfA/hqdefault.jpg
Lag Ja Gale,Jonita Gandhi,BollywoodRomantic,Saheb Biwi Aur Gangster 3,love,TFr6G5zveS8,https://i.ytimg.com/vi/TFr6G5zveS8/hqdefault.jpg
Sleepy Sleepy Akiyaan,"Asees Kaur, Yasser Desai",BollywoodDance,Bhaiaji Superhit,joy,lD7K48nwlMo,https://i.ytimg.com/vi/lD7K48nwlMo/hqdefault.jpg
Subah Subah,"Amaal Mallik, Arijit Singh, Prakriti Kakkar",BollywoodDance,Sonu Ke Titu Ki Sweety,joy,ZgTKmRPWMq4,https://i.ytimg.com/vi/ZgTKmRPWMq4/hqdefault.jpg
Naina Da Kya Kasoor,Amit Trivedi,BollywoodRomantic,Andha Dhun,love,zdXiSlRrgWQ,https://i.ytimg.com/vi/zdXiSlRrgWQ/hqdefault.jpg
Soorma Anthem,Shankar Mahadevan,BollywoodMotivational,Soorma,surprise,cF2yqyiJACk,https://i.ytimg.com/vi/cF2yqyiJACk/hqdefault.jpg
Agar Tum Saath Ho,"Alka Yagnik, Arijit Singh",BollywoodSad,Tamasha,sadness,sK7riqg2mr4,https://i.ytimg.com/vi/sK7riqg2mr4/hqdefault.jpg
Tum Se,Jubin Nautiyal,BollywoodRomanticSad,Jalebi,sadness,Tnk3C2BZwLo,https://i.ytimg.com/vi/Tnk3C2BZwLo/hqdefault.jpg
Kem Cho,"Ikka, Jyotica Tangri",BollywoodDance,Baazaar,joy,29Jn9il7QtQ,https://i.ytimg.com/vi/29Jn9il7QtQ/hqdefault.jpg
Aaj Se Teri,Arijit Singh,BollywoodRomantic,Padman,love,NFsEqOBG51M,https://i.ytimg.com/vi/NFsEqOBG51M/hqdefault.jpg
Maana Ke Hum Yaar Nahin,Parineeti Chopra,BollywoodRomantic,Meri Pyaari Bindu,love,k4R39ofX-CQ,https://i.ytimg.com/vi/k4R39ofX-CQ/hqdefault.jpg
Nain Na Jodeen,"Ayushmann Khurrana, Neha Kakkar, Rochak Kohli",BollywoodRomanticSad,Badhaai Ho,sadness,VCTr8f4878M,https://i.ytimg.com/vi/VCTr8f4878M/hqdefault.jpg
Wajah Tum Ho,"Altamash Faridi, Mithoon, Tulsi Kumar",BollywoodRomanticSadSensual,Wajah Tum Ho,sadness,__ZvXBf1rmw,https://i.ytimg.com/vi/__ZvXBf1rmw/hqdefault.jpg
Pyaar De,Ankit Tiwari,BollywoodRomantic,Beiimaan Love,love,hV-FwW1LgxU,https://i.ytimg.com/vi/hV-FwW1LgxU/hqdefault.jpg
Ik Vaari Aa,Arijit Singh,BollywoodRomantic,Raabta,love,zXLgYBSdv74,https://i.ytimg.com/vi/zXLgYBSdv74/hqdefault.jpg
Radha,"Shekhar Ravjiani, Shreya Ghoshal, Udit Narayan, Vishal Dadlani",BollywoodDance,Student of the Year,joy,kZqH9Kfv6BI,https://i.ytimg.com/vi/kZqH9Kfv6BI/hqdefault.jpg
Mehbooba,"Mohammed Rafi, Neha Kakkar, Yasser Desai",BollywoodDance,Fukrey Returns,joy,suk3mW0tDPA,https://i.ytimg.com/vi/suk3mW0tDPA/hqdefault.jpg
Hamari Adhuri Kahani,Arijit Singh,BollywoodSad,Hamari Adhuri Kahani,sadness,f3FFOBrMmdg,https://i.ytimg.com/vi/f3FFOBrMmdg/hqdefault.jpg
Tere Sang Yaara,Atif Aslam,BollywoodRomantic,Rustom,love,gIOea2pgfIo,https://i.ytimg.com/vi/gIOea2pgfIo/hqdefault.jpg
Radha,"Shahid Mallya, Sunidhi Chauhan",BollywoodRomantic,Jab Harry Met Sejal,love,gSAcPWuXBOY,https://i.ytimg.com/vi/gSAcPWuXBOY/hqdefault.jpg
Kamli,Sunidhi Chauhan,BollywoodDance,Dhoom 3,joy,C8kSrkz8Hz8,https://i.ytimg.com/vi/C8kSrkz8Hz8/hqdefault.jpg
Maiya Yashoda,"Alka Yagnik, Anuradha Paudwal, Kavita Krishnamurthy",BollywoodDance,Hum Saath-Saath Hain,joy,rPvh3WsRt2Q,https://i.ytimg.com/vi/rPvh3WsRt2Q/hqdefault.jpg
Lae Dooba,Sunidhi Chauhan,BollywoodSad,Aiyaary,sadness,mxWBW--yoiA,https://i.ytimg.com/vi/mxWBW--yoiA/hqdefault.jpg
Abhi Toh Party Shuru Hui Hai,"Aastha Gill, Badshah",BollywoodDance,Khoobsurat,joy,8LZgzAZ2lpQ,https://i.ytimg.com/vi/8LZgzAZ2lpQ/hqdefault.jpg
Hello Hello,Rekha Bhardwaj,BollywoodDance,Pataakha,joy,6ycGp8Qp1dM,https://i.ytimg.com/vi/6ycGp8Qp1dM/hqdefault.jpg
Bola Har Har Har,"Aaman Trikha, Badshah, Sukhwinder Singh",BollywoodDevotional,Shivaay,fear,CBqdVosM4gU,https://i.ytimg.com/vi/CBqdVosM4gU/hqdefault.jpg
Bolo Har Har Har,"Anugrah, Badshah, Megha Sriram Dalton, Mithoon, Mohit Chauhan, Sukhwinder Singh",BollywoodDance,Shivaay,joy,CBqdVosM4gU,https://i.ytimg.com/vi/CBqdVosM4gU/hqdefault.jpg
Tera Mera Rishta,"KK, Shreya Ghoshal",BollywoodRomantic,Jalebi,love,QtvL6cnxtcs,https://i.ytimg.com/vi/QtvL6cnxtcs/hqdefault.jpg
Gal Ban Gayi,"Meet Bros, Neha Kakkar, Sukhbir Singh, Yo Yo Honey Singh",BollywoodDance,Single,joy,T7JQHM5Leao,https://i.ytimg.com/vi/T7JQHM5Leao/hqdefault.jpg
Bol Do Na Zara,Armaan Malik,BollywoodRomantic,Azhar,love,EpEraRui1pc,https://i.ytimg.com/vi/EpEraRui1pc/hqdefault.jpg
Lakk Mera Hit,"Mannat Noor, Rochak Kohli, Sukriti Kakar",BollywoodDance,Sonu Ke Titu Ki Sweety,joy,JGwWNGJdvx8,https://store.playstation.com/store/api/chihiro/00_09_000/container/IN/en/99/EP2402-CUSA05624_00-AV00000000000068/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=720&h=720
Sexy Baliye,Mika Singh,BollywoodDance,Dil Chahta Hai,joy,-2VZsMrWbag,https://i.ytimg.com/vi/-2VZsMrWbag/hqdefault.jpg
Main Jahaan Rahoon,Rahat Fateh Ali Khan,BollywoodSad,Namastey London,sadness,dovWTFlRIWs,https://i.ytimg.com/vi/dovWTFlRIWs/hqdefault.jpg
Hasi Ban Gaye,Shreya Ghoshal,BollywoodRomantic,Hamari Adhuri Kahani,love,oyaudgo5_8Y,https://i.ytimg.com/vi/oyaudgo5_8Y/hqdefault.jpg
Nachde Ne Saare,"Harshdeep Kaur, Jasleen Royal, Siddharth Mahadevan",BollywoodDance,Baar Baar Dekho,joy,HgIW7P4dsXU,https://i.ytimg.com/vi/HgIW7P4dsXU/hqdefault.jpg
Manma Emotion Jaage,"Amit Mishra, Antara Mitra, Anushka Manchanda",BollywoodDanceRomantic,Dilwale,love,kclXuc_J50Y,https://i.ytimg.com/vi/kclXuc_J50Y/hqdefault.jpg
Happy Happy,"Aastha Gill, Badshah",Bollywood,Blackmail,neutral,p1bC-Havkjg,https://i.ytimg.com/vi/p1bC-Havkjg/hqdefault.jpg
Tujhko Na Dekhun,"Sunidhi Chauhan, Udit Narayan",Bollywood,Jaanwar,neutral,Fx7ztNslNSI,https://i.ytimg.com/vi/Fx7ztNslNSI/hqdefault.jpg
Theher Ja,Armaan Malik,BollywoodRomantic,October,love,XZhAJWI94hk,https://i.ytimg.com/vi/XZhAJWI94hk/hqdefault.jpg
Boond Boond,"Jubin Nautiyal, Neeti Mohan",BollywoodRomantic,Hate Story 4,love,HC-Mp0Kbo9I,https://i.ytimg.com/vi/HC-Mp0Kbo9I/hqdefault.jpg
Adhura Lafz,"Pratibha Singh Baghel, Rahat Fateh Ali Khan",BollywoodRomantic,Baazaar,love,KNY7u9B6hpI,https://i.ytimg.com/vi/KNY7u9B6hpI/hqdefault.jpg
Trippy Trippy,"Badshah, Benny Dayal, Brijesh Shandilya, Neha Kakkar",BollywoodDance,Bhoomi,joy,xPr14A_r30M,https://i.ytimg.com/vi/xPr14A_r30M/hqdefault.jpg
Tukur Tukur,"Arijit Singh, Kanika Kapoor, Nakash Aziz, Neha Kakkar, Siddharth Mahadevan",BollywoodDance,Dilwale,joy,0-ggsgFh5TI,https://i.ytimg.com/vi/0-ggsgFh5TI/hqdefault.jpg
Teri Khair Mangdi,Bilal Saeed,BollywoodSad,Baar Baar Dekho,sadness,dMByhaezv9A,https://i.ytimg.com/vi/dMByhaezv9A/hqdefault.jpg
Pinga,"Shreya Ghoshal, Vasihali Made",BollywoodDance,Bajirao Mastani,joy,tzRFLMn4kpM,https://i.ytimg.com/vi/tzRFLMn4kpM/hqdefault.jpg
Haanikaarak,Sarwar Khan,Bollywood,Dangal,neutral,Q7F6ZlEoIUI,https://i.ytimg.com/vi/Q7F6ZlEoIUI/hqdefault.jpg
Tere Thumke Sapna Chaudhary,"Gunwant Sen, Khushboo Jain, Saumya Upadhyay",BollywoodDance,Nanu Ki Jaanu,joy,hXMyZrgnCII,https://i.ytimg.com/vi/hXMyZrgnCII/hqdefault.jpg
Badnaamiyan,Armaan Malik,BollywoodRomantic,Hate Story 4,love,cR9FSU29qqc,https://i.ytimg.com/vi/cR9FSU29qqc/hqdefault.jpg
Malhari,Vishal Dadlani,BollywoodDance,Bajirao Mastani,joy,l_MyUGq7pgs,https://i.ytimg.com/vi/l_MyUGq7pgs/hqdefault.jpg
Piya More,"Mika Singh, Neeti Mohan",Bollywood,Baadshaho,neutral,F6wn3Cw-o0g,https://i.ytimg.com/vi/F6wn3Cw-o0g/hqdefault.jpg
High Heels Te Nachche,"Aditi Singh Sharma, Jaz Dhami, Meet Bros",BollywoodDance,Ki & Ka,joy,N_KpjLhJa1k,https://i.ytimg.com/vi/N_KpjLhJa1k/hqdefault.jpg
Shake Karaan,"Kanika Kapoor, Meet Bros",BollywoodDance,Munna Michael,joy,yJ8Gpp6PT8U,https://i.ytimg.com/vi/yJ8Gpp6PT8U/hqdefault.jpg
Thodi Der,"Farhan Saeed, Shreya Ghoshal",BollywoodSad,Half Girlfriend,sadness,FGTv9-oQhIg,https://i.ytimg.com/vi/FGTv9-oQhIg/hqdefault.jpg
Har Dil Jo Pyar Karega,"Alka Yagnik, Udit Narayan",BollywoodDance,Har Dil Jo Pyar Karega,joy,V0jFYD0PirU,https://i.ytimg.com/vi/V0jFYD0PirU/hqdefault.jpg
Raabta,Nikhita Gandhi,BollywoodRomantic,Raabta,love,zAU_rsoS5ok,https://i.ytimg.com/vi/zAU_rsoS5ok/hqdefault.jpg
Nach Meri Jaan,"Dev Negi, Kamaal khan, Nakash Aziz, Tushar Joshi",BollywoodDance,Tubelight,joy,gwa2Os2LbRA,https://i.ytimg.com/vi/gwa2Os2LbRA/hqdefault.jpg
Janam Janam,"Antara Mitra, Arijit Singh",BollywoodRomantic,Dilwale,love,pIBoAh4OXhQ,https://i.ytimg.com/vi/pIBoAh4OXhQ/hqdefault.jpg
Andha Dhun,Raftaar,BollywoodDance,Andha Dhun,joy,zdXiSlRrgWQ,https://i.ytimg.com/vi/zdXiSlRrgWQ/hqdefault.jpg
Holi Biraj Ma,Jubin Nautiyal,BollywoodDance,Genius,joy,2tL1xaMhKD4,https://i.ytimg.com/vi/2tL1xaMhKD4/hqdefault.jpg
Kal Ho Naa Ho Title Track,Sonu Nigam,BollywoodSad,Kal Ho Naa Ho,sadness,g0eO74UmRBs,https://i.ytimg.com/vi/g0eO74UmRBs/hqdefault.jpg
Enna Sona,"A.R. Rahman, Arijit Singh",BollywoodRomantic,Ok Jaanu,love,mrdRHsIkK_c,https://i.ytimg.com/vi/mrdRHsIkK_c/hqdefault.jpg
Little Little,Harrdy Sandhu,BollywoodDance,Yamla Pagla Deewana Phir Se,joy,x8OqrYIw-Ks,https://i.ytimg.com/vi/x8OqrYIw-Ks/hqdefault.jpg
Maa Sherawaliye,Sonu Nigam,Bollywood,Khiladiyon Ka Khiladi,neutral,J-gJyxA2-24,https://i.ytimg.com/vi/J-gJyxA2-24/hqdefault.jpg
Disco Disco,"Benny Dayal, Shirley Setia",BollywoodDance,A Gentleman,joy,I5SzASOuZVA,https://i.ytimg.com/vi/I5SzASOuZVA/hqdefault.jpg
Lambiyaan Si Judaiyaan,"Altamash Faridi, Arijit Singh, Shadaab Faridi",BollywoodSad,Raabta,sadness,vc-KxBjIbgI,https://i.ytimg.com/vi/vc-KxBjIbgI/hqdefault.jpg
Aahista,"Arijit Singh, Jonita Gandhi",BollywoodRomantic,Laila Majnu,love,m54o2IRV7e8,https://i.ytimg.com/vi/m54o2IRV7e8/hqdefault.jpg
Naam Hai Bhaiaji,"Amit Mishra, Raftaar",Bollywood,Bhaiaji Superhit,neutral,9HKvY-mNynY,https://i.ytimg.com/vi/9HKvY-mNynY/hqdefault.jpg
Kisi Se Tum Pyaar Karo,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Andaaz,love,#NAME?,https://i.ytimg.com/vi/-lDmXk8pBNI/hqdefault.jpg
Naam Hai Bhaiaji,"Amit Mishra, Raftaar",Bollywood,Bhaiaji Superhit,neutral,9HKvY-mNynY,https://i.ytimg.com/vi/9HKvY-mNynY/hqdefault.jpg
Baba Bolta Hain Bas Ho Gaya,"Papon, Ranbir Kapoor, Supriya Pathak",Bollywood,Sanju,neutral,bcdOumGkgag,https://i.ytimg.com/vi/bcdOumGkgag/hqdefault.jpg
Sultan Title Song,"Shadaab Faridi, Sukhwinder Singh",BollywoodMotivational,Sultan,surprise,abiL84EAWSY,https://i.ytimg.com/vi/abiL84EAWSY/hqdefault.jpg
Radio,"Amit Mishra, Kamaal khan",BollywoodDance,Tubelight,joy,RlIiOIqPLBU,https://i.ytimg.com/vi/RlIiOIqPLBU/hqdefault.jpg
Sab Badhiya Hai,Sukhwinder Singh,BollywoodDance,Sui Dhaaga,joy,TSqbAHrKwX8,https://i.ytimg.com/vi/TSqbAHrKwX8/hqdefault.jpg
Chin Chin Chu,"Jassi Gill, Sonakshi Sinha",BollywoodDance,Happy Phirr Bhaag Jayegi,joy,z81lCsU9Rak,https://i.ytimg.com/vi/z81lCsU9Rak/hqdefault.jpg
Beat Pe Booty,"Jigar Saraiya, Kanika Kapoor, Sachin Sanghvi, Vayu",BollywoodDance,A Flying Jatt,joy,dI_mRxrr2fk,https://i.ytimg.com/vi/dI_mRxrr2fk/hqdefault.jpg
Jag Ghoomeya,Rahat Fateh Ali Khan,BollywoodRomantic,Sultan,love,t10sQb0Zmjs,https://i.ytimg.com/vi/t10sQb0Zmjs/hqdefault.jpg
Jogi,"Aakanksha Sharma, Yasser Desai",BollywoodRomantic,Shaadi Mein Zaroor Aana,love,HexFqifusOk,https://i.ytimg.com/vi/HexFqifusOk/hqdefault.jpg
Lets Nacho,"Badshah, Benny Dayal",BollywoodDance,Kapoor & Sons,joy,TLnwqAarPkM,https://i.ytimg.com/vi/TLnwqAarPkM/hqdefault.jpg
Tu Tu Hai Wahi,"Asha Bhosle, Kishore Kumar",BollywoodRomantic,Yeh Vaada Raha,love,hjfzFVw2Zjo,https://i.ytimg.com/vi/hjfzFVw2Zjo/hqdefault.jpg
Yeh Vaada Raha,"Asha Bhosle, Kishore Kumar",BollywoodDance,Yeh Vaada Raha,joy,hjfzFVw2Zjo,https://i.ytimg.com/vi/hjfzFVw2Zjo/hqdefault.jpg
Vande Mataram,"Badshah, Daler Mehndi, Divya Kumar, Tanishka Sanghvi",BollywoodDance,ABCD 2,joy,WfqMmypbACg,https://i.ytimg.com/vi/WfqMmypbACg/hqdefault.jpg
Jeene Laga Hoon,Atif Aslam,BollywoodRomantic,Ramaiya Vastavaiya,love,qpIdoaaPa6U,https://i.ytimg.com/vi/qpIdoaaPa6U/hqdefault.jpg
Nit Khair Manga,Rahat Fateh Ali Khan,BollywoodRomantic,Raid,love,oBIx6tsc1Mk,https://i.ytimg.com/vi/oBIx6tsc1Mk/hqdefault.jpg
Jitni Dafa,"Jeet Gannguli, Yasser Desai",BollywoodRomantic,Parmanu The Story of Pokhran,love,AvgFmr-ckpk,https://i.ytimg.com/vi/AvgFmr-ckpk/hqdefault.jpg
Wajah Tum Ho,Armaan Malik,BollywoodRomanticSensual,Hate Story 3,love,__ZvXBf1rmw,https://i.ytimg.com/vi/__ZvXBf1rmw/hqdefault.jpg
Rozana,Shreya Ghoshal,BollywoodRomantic,Naam Shabana,love,CtgD91Ev4NU,https://i.ytimg.com/vi/CtgD91Ev4NU/hqdefault.jpg
Tu Meri Main Tera,"Altamash Faridi, Rahat Fateh Ali Khan, Shadab Faridi",BollywoodRomanticSad,Namaste England,sadness,eM6ilGgf-LI,https://i.ytimg.com/vi/eM6ilGgf-LI/hqdefault.jpg
Gallan Goodiyaan,"Farhan Akhtar, Manish Kumar Tipu, Shankar Mahadevan, Sukhwinder Singh, Yashita Sharma",BollywoodDance,Dil Dhadakne Do,joy,jCEdTq3j-0U,https://i.ytimg.com/vi/jCEdTq3j-0U/hqdefault.jpg
Swag Se Swagat (Arabic),"Brigitte Yaghi, Neha Bhasin, Rabih Baroud, Vishal Dadlani",BollywoodDance,Tiger Zinda Hai,joy,4_JIXf0aM04,https://i.ytimg.com/vi/4_JIXf0aM04/hqdefault.jpg
Kudiya Shehar Diyan,"Daler Mehndi, Neha Kakkar",BollywoodDance,Poster Boys,joy,cMELhISOv-s,https://i.ytimg.com/vi/cMELhISOv-s/hqdefault.jpg
Kudiya Shehar Diyan,"Daler Mehndi, Neha Kakkar",BollywoodDance,Poster Boys,joy,cMELhISOv-s,https://i.ytimg.com/vi/cMELhISOv-s/hqdefault.jpg
Aap Se Milkar,"Aakanksha Sharma, Ayushmann Khurrana",BollywoodRomantic,Andha Dhun,love,oSrH1UHHeg8,https://i.ytimg.com/vi/oSrH1UHHeg8/hqdefault.jpg
Socha Hai,"Jubin Nautiyal, Neeti Mohan",BollywoodRomantic,Baadshaho,love,N3QcCHaoIF0,https://i.ytimg.com/vi/N3QcCHaoIF0/hqdefault.jpg
Sawan Aaya Hai (Unplugged Version),"Neha Kakkar, Tony Kakkar",BollywoodSad,Creature 3D,sadness,bWN0OGHiw90,https://i.ytimg.com/vi/bWN0OGHiw90/hqdefault.jpg
Pehle Ke Jaisa,K.K.,BollywoodSad,Jalebi,sadness,UxficIlEa9w,https://i.ytimg.com/vi/UxficIlEa9w/hqdefault.jpg
Main Woh Chaand,Darshan Raval,BollywoodRomanticSad,Teraa Surroor,sadness,8hBQJH2pHQ0,https://i.ytimg.com/vi/8hBQJH2pHQ0/hqdefault.jpg
Ankhiyon Se Goli Mare,"Jaspinder Narula, Sonu Nigam",BollywoodDance,Dulhe Raja,joy,rY_0SOlmrdY,https://i.ytimg.com/vi/rY_0SOlmrdY/hqdefault.jpg
Jab Tak,"Amaal Mallik, Armaan Malik",BollywoodRomantic,M.S. Dhoni,love,K-Ts-NFR62o,https://i.ytimg.com/vi/K-Ts-NFR62o/hqdefault.jpg
Luv Letter,"Kanika Kapoor, Meet Bros",BollywoodDance,The Legend of Michael Mishra,joy,R7spJ7YjNOY,https://i.ytimg.com/vi/R7spJ7YjNOY/hqdefault.jpg
Ullu ka Pattha,"Arijit Singh, Nikhita Gandhi",Bollywood,Jagga Jasoos,neutral,f_UWq8lXfYo,https://i.ytimg.com/vi/f_UWq8lXfYo/hqdefault.jpg
Yaad Hai Na,Arijit Singh,BollywoodRomantic,Raaz Reboot,love,_FRbTRnPFnY,https://i.ytimg.com/vi/_FRbTRnPFnY/hqdefault.jpg
Balma,"Rekha Bhardwaj, Sunidhi Chauhan",BollywoodDance,Pataakha,joy,kPmAJPUVY8I,https://i.ytimg.com/vi/kPmAJPUVY8I/hqdefault.jpg
Kisi Se Pyar Ho Jaye,Jubin Nautiyal,BollywoodDanceRomantic,Kaabil,love,C0KbzZj3UjA,https://i.ytimg.com/vi/C0KbzZj3UjA/hqdefault.jpg
Sau Aasmaan,"Armaan Malik, Neeti Mohan",BollywoodDance,Baar Baar Dekho,joy,mpjNh-uGBY4,https://i.ytimg.com/vi/mpjNh-uGBY4/hqdefault.jpg
Beparwah,"Nandini Deb, Siddharth Basrur",BollywoodDance,Munna Michael,joy,JTJ6q-cGs-o,https://i.ytimg.com/vi/JTJ6q-cGs-o/hqdefault.jpg
Yaad Hai,"Ankit Tiwari, Palak Muchhal",BollywoodSad,Aiyaary,sadness,932mUnvvklo,https://i.ytimg.com/vi/932mUnvvklo/hqdefault.jpg
Dhayaan Chand,"Amit Trivedi, Nikhita Gandhi, Suhas Sawant, Vijay Yamla",BollywoodDance,Manmarziyaan,joy,V9ttw4dV0zs,https://i.ytimg.com/vi/V9ttw4dV0zs/hqdefault.jpg
O Paalanhaare,Lata Mangeshkar,Bollywood Devotional,Bhajan,fear,kbMinfmC3E0,https://i.ytimg.com/vi/Q4kyQ86Vx9I/maxresdefault.jpg
Hum Pyaar Hai Tumhare,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Haan Maine Bhi Pyaar Kiya,love,nNtGRkTdU9Q,https://i.ytimg.com/vi/nNtGRkTdU9Q/hqdefault.jpg
Main Hoon,Siddharth Mahadevan,BollywoodDance,Munna Michael,joy,XoKJf2ArzcI,https://i.ytimg.com/vi/XoKJf2ArzcI/hqdefault.jpg
Swag Saha Nahi Jaye,"Neha Bhasin, Shadab Faridi, Sohail Sen",BollywoodDance,Happy Phirr Bhaag Jayegi,joy,UXfYl85-90M,https://i.ytimg.com/vi/UXfYl85-90M/hqdefault.jpg
Chote Bade,"Ankit Tiwari, Mika Singh",BollywoodDance,Fry Day,joy,aYL_W_qgiFM,https://i.ytimg.com/vi/aYL_W_qgiFM/hqdefault.jpg
Main Hoon Saath Tere,Arijit Singh,BollywoodRomantic,Shaadi Mein Zaroor Aana,love,JJPdkXOz8-I,https://i.ytimg.com/vi/JJPdkXOz8-I/hqdefault.jpg
Kabira,"Rekha Bhardwaj, Tochi Raina",BollywoodSad,Yeh Jawaani Hai Deewani,sadness,jHNNMj5bNQw,https://i.ytimg.com/vi/jHNNMj5bNQw/hqdefault.jpg
Main Kaun Hoon,Meghna Mishra,BollywoodSad,Secret Superstar,sadness,XyZ0aXrpJIc,https://i.ytimg.com/vi/XyZ0aXrpJIc/hqdefault.jpg
Aashiq Surrender Hua,"Amaal Mallik, Shreya Ghoshal",BollywoodDance,Badrinath Ki Dulhania,joy,sXkegOCxOLQ,https://i.ytimg.com/vi/sXkegOCxOLQ/hqdefault.jpg
Nachan Farrate,"Kanika Kapoor, Meet Bros",BollywoodDance,All is Well,joy,4dF1uxUTYZI,https://i.ytimg.com/vi/4dF1uxUTYZI/hqdefault.jpg
Pyar De Pyar Le,"Dev Negi, Ikka, Iulia Vantur",BollywoodDance,Genius,joy,G5gUNO_XL1k,https://i.ytimg.com/vi/G5gUNO_XL1k/hqdefault.jpg
Do Peg Maar,Neha Kakkar,BollywoodDance,One Night Stand,joy,NSXK3fBDD0c,https://i.ytimg.com/vi/NSXK3fBDD0c/hqdefault.jpg
Tera Noor,Jyoti Nooran,Bollywood,Tiger Zinda Hai,neutral,VGNulc5qhDk,https://i.ytimg.com/vi/VGNulc5qhDk/hqdefault.jpg
Jaanu,"Juggy D, Raftaar, Shivi",BollywoodDance,Behen Hogi Teri,joy,pGzoSSftnbg,https://i.ytimg.com/vi/pGzoSSftnbg/hqdefault.jpg
Hamdard,Arijit Singh,BollywoodRomantic,Ek Villain,love,FJ55SHCzt88,https://i.ytimg.com/vi/FJ55SHCzt88/hqdefault.jpg
Hawa Hawai 2.0,"Kavita Krishnamurthy, Shashaa Tirupati",BollywoodDance,Tumhari Sulu,joy,kw2M0zM2pjo,https://i.ytimg.com/vi/kw2M0zM2pjo/hqdefault.jpg
Dhoom Dhadakka,"Antara Mitra, Shahid Mallya",BollywoodDance,Namaste England,joy,kD2B5DTpNsI,https://i.ytimg.com/vi/kD2B5DTpNsI/hqdefault.jpg
Lovely,"Fateh, Kanika Kapoor, Miraya Varma, Ravindra Upadhyay",BollywoodDance,Happy New Year,joy,wTwhP56vvpo,https://i.ytimg.com/vi/wTwhP56vvpo/hqdefault.jpg
Mohabbat Nasha Hai,"Neha Kakkar, Tony Kakkar",BollywoodSad,Hate Story 4,sadness,BPv116_E4Y4,https://i.ytimg.com/vi/BPv116_E4Y4/hqdefault.jpg
Chal Wahan Jaate Hain,Arijit Singh,BollywoodRomantic,Heropanti,love,MVpAAJzPEds,https://i.ytimg.com/vi/MVpAAJzPEds/hqdefault.jpg
Ishq De Fanniyar,Jyotica Tangri,BollywoodRomantic,Fukrey Returns,love,7OGSeZP0sc8,https://i.ytimg.com/vi/7OGSeZP0sc8/hqdefault.jpg
Palat Tera Hero Idhar Hai,Arijit Singh,BollywoodDanceRomantic,Main Tera Hero,love,9vkcYxbGdTE,https://i.ytimg.com/vi/9vkcYxbGdTE/hqdefault.jpg
Tab Bhi Tu,Rahat Fateh Ali Khan,BollywoodSad,October,sadness,LxyoAKXNG3Y,https://i.ytimg.com/vi/LxyoAKXNG3Y/hqdefault.jpg
Yeh Ladka Hai Allah,"Alka Yadnik, Udit Narayan",BollywoodDance,Kabhi Khushi Kabhie Gham,joy,BE8_rNJOQ-0,https://i.ytimg.com/vi/BE8_rNJOQ-0/hqdefault.jpg
Tujhe Yaad Na Meri Aayee,"Alka Yagnik, Manpreet Akhtar, Udit Narayan",BollywoodSad,Kuch Kuch Hota Hai,sadness,vzWWTX83C_Q,https://i.ytimg.com/vi/vzWWTX83C_Q/hqdefault.jpg
Jalte Diye,"Anwesshaa, Harshdeep Kaur, Shabab Sabri, Vineet Singh",BollywoodRomantic,Prem Ratan Dhan Payo,love,JGwWNGJdvx8,https://store.playstation.com/store/api/chihiro/00_09_000/container/IN/en/99/EP2402-CUSA05624_00-AV00000000000068/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=720&h=720
Zindagi Bana Loon,Palak Muchhal,BollywoodRomantic,Sweetiee Weds NRI,love,JGwWNGJdvx8,https://store.playstation.com/store/api/chihiro/00_09_000/container/IN/en/99/EP2402-CUSA05624_00-AV00000000000068/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=720&h=720
